nohup: ignoring input
Namespace(attack_method='TDGIA', cuda=True, dataset='Pubmed', debug=True, defense_mode='none', device_id=0, dis_weight=0.0, dropout=0.5, epochs=200, evaluate_mode='overall', hidden=32, homo_boost_thrd=0.5, homo_loss_weight=200.0, inner=1, lr=0.01, model='GCN', no_cuda=False, prune_thr=0.15, seed=10, selection_method='cluster_degree', target_class=0, target_loss_weight=1, test_model='GNNGuard', thrd=0.5, train_lr=0.01, trigger_prob=0.5, trigger_size=3, trojan_epochs=2000, vs_ratio=0.005, weight_decay=0.0005)
Data(x=[19717, 500], edge_index=[2, 88648], y=[19717], train_mask=[19717], val_mask=[19717], test_mask=[19717])
Length of training set: 3943
Training benign model Finished!
Benign CA: 0.3810
./selected_nodes/Pubmed/Overall/seed10/nodes.txt
Training Surrogate Model...
=== training gcn model ===
Epoch 0, training loss: 1.0977574586868286
acc_val: 0.4079
Epoch 10, training loss: 0.9774625897407532
acc_val: 0.6585
Epoch 20, training loss: 0.8631055951118469
acc_val: 0.7174
Epoch 30, training loss: 0.7565116286277771
acc_val: 0.7900
Epoch 40, training loss: 0.6646937727928162
acc_val: 0.8209
Epoch 50, training loss: 0.6035282015800476
acc_val: 0.8321
Epoch 60, training loss: 0.5616564154624939
acc_val: 0.8437
Epoch 70, training loss: 0.5309169888496399
acc_val: 0.8498
Epoch 80, training loss: 0.5117023587226868
acc_val: 0.8493
Epoch 90, training loss: 0.49201080203056335
acc_val: 0.8554
Epoch 100, training loss: 0.47455206513404846
acc_val: 0.8579
Epoch 110, training loss: 0.4643174111843109
acc_val: 0.8559
Epoch 120, training loss: 0.45630916953086853
acc_val: 0.8610
Epoch 130, training loss: 0.4442738890647888
acc_val: 0.8605
Epoch 140, training loss: 0.4397967755794525
acc_val: 0.8635
Epoch 150, training loss: 0.4333151876926422
acc_val: 0.8630
Epoch 160, training loss: 0.42696988582611084
acc_val: 0.8625
Epoch 170, training loss: 0.4205875098705292
acc_val: 0.8635
Epoch 180, training loss: 0.4133424162864685
acc_val: 0.8661
Epoch 190, training loss: 0.4166029393672943
acc_val: 0.8635
=== picking the best model according to the performance on validation ===
Training Completed...
precent of left attach nodes: 1.000
target class rate on Vs: 0.0385
target class rate on Vs: 0.0000
accuracy on clean test nodes: 0.8224
torch.Size([88648])
torch.Size([19717, 500])
Attacking: Sequential inject 1183/5916 nodes, target 1972/1972 nodes
Attacking: Epoch 0, Loss: 17.03003, Surrogate test score: 0.61410
Attacking: Epoch 1, Loss: 15.90261, Surrogate test score: 0.57708
Attacking: Epoch 2, Loss: 15.18832, Surrogate test score: 0.55781
Attacking: Epoch 3, Loss: 14.60678, Surrogate test score: 0.53499
Attacking: Epoch 4, Loss: 14.12632, Surrogate test score: 0.52434
Attacking: Epoch 5, Loss: 13.78897, Surrogate test score: 0.51369
Attacking: Epoch 6, Loss: 13.51761, Surrogate test score: 0.50862
Attacking: Epoch 7, Loss: 13.29852, Surrogate test score: 0.49797
Attacking: Epoch 8, Loss: 13.09301, Surrogate test score: 0.49189
Attacking: Epoch 9, Loss: 12.92771, Surrogate test score: 0.48732
Attacking: Epoch 10, Loss: 12.77263, Surrogate test score: 0.48022
Attacking: Epoch 11, Loss: 12.62683, Surrogate test score: 0.47566
Attacking: Epoch 12, Loss: 12.51597, Surrogate test score: 0.47262
Attacking: Epoch 13, Loss: 12.42764, Surrogate test score: 0.46856
Attacking: Epoch 14, Loss: 12.34951, Surrogate test score: 0.46755
Attacking: Epoch 15, Loss: 12.28394, Surrogate test score: 0.46704
Attacking: Epoch 16, Loss: 12.23583, Surrogate test score: 0.46653
Attacking: Epoch 17, Loss: 12.19567, Surrogate test score: 0.46602
Attacking: Epoch 18, Loss: 12.16085, Surrogate test score: 0.46602
Attacking: Epoch 19, Loss: 12.11072, Surrogate test score: 0.46400
Attacking: Epoch 20, Loss: 12.04094, Surrogate test score: 0.46146
Attacking: Epoch 21, Loss: 11.99776, Surrogate test score: 0.46095
Attacking: Epoch 22, Loss: 11.96895, Surrogate test score: 0.45994
Attacking: Epoch 23, Loss: 11.93892, Surrogate test score: 0.45994
Attacking: Epoch 24, Loss: 11.91423, Surrogate test score: 0.45842
Attacking: Epoch 25, Loss: 11.88385, Surrogate test score: 0.45690
Attacking: Epoch 26, Loss: 11.84217, Surrogate test score: 0.45639
Attacking: Epoch 27, Loss: 11.81146, Surrogate test score: 0.45639
Attacking: Epoch 28, Loss: 11.78809, Surrogate test score: 0.45639
Attacking: Epoch 29, Loss: 11.76751, Surrogate test score: 0.45588
Attacking: Epoch 30, Loss: 11.74811, Surrogate test score: 0.45538
Attacking: Epoch 31, Loss: 11.72157, Surrogate test score: 0.45538
Attacking: Epoch 32, Loss: 11.69873, Surrogate test score: 0.45487
Attacking: Epoch 33, Loss: 11.67432, Surrogate test score: 0.45436
Attacking: Epoch 34, Loss: 11.64925, Surrogate test score: 0.45436
Attacking: Epoch 35, Loss: 11.62339, Surrogate test score: 0.45335
Attacking: Epoch 36, Loss: 11.59196, Surrogate test score: 0.45284
Attacking: Epoch 37, Loss: 11.57070, Surrogate test score: 0.45284
Attacking: Epoch 38, Loss: 11.54829, Surrogate test score: 0.45233
Attacking: Epoch 39, Loss: 11.52856, Surrogate test score: 0.45233
Attacking: Epoch 40, Loss: 11.51205, Surrogate test score: 0.45233
Attacking: Epoch 41, Loss: 11.48959, Surrogate test score: 0.45183
Attacking: Epoch 42, Loss: 11.47202, Surrogate test score: 0.45132
Attacking: Epoch 43, Loss: 11.45752, Surrogate test score: 0.45081
Attacking: Epoch 44, Loss: 11.44225, Surrogate test score: 0.45081
Attacking: Epoch 45, Loss: 11.41645, Surrogate test score: 0.45030
Attacking: Epoch 46, Loss: 11.40052, Surrogate test score: 0.45030
Attacking: Epoch 47, Loss: 11.38576, Surrogate test score: 0.45030
Attacking: Epoch 48, Loss: 11.37102, Surrogate test score: 0.45030
Attacking: Epoch 49, Loss: 11.35524, Surrogate test score: 0.45030
Attacking: Epoch 50, Loss: 11.33916, Surrogate test score: 0.45030
Attacking: Epoch 51, Loss: 11.31424, Surrogate test score: 0.44929
Attacking: Epoch 52, Loss: 11.28340, Surrogate test score: 0.44878
Attacking: Epoch 53, Loss: 11.26355, Surrogate test score: 0.44828
Attacking: Epoch 54, Loss: 11.24030, Surrogate test score: 0.44828
Attacking: Epoch 55, Loss: 11.22593, Surrogate test score: 0.44828
Attacking: Epoch 56, Loss: 11.21104, Surrogate test score: 0.44828
Attacking: Epoch 57, Loss: 11.18334, Surrogate test score: 0.44777
Attacking: Epoch 268, Loss: 8.69834, Surrogate test score: 0.39554
Attacking: Epoch 269, Loss: 8.69610, Surrogate test score: 0.39554
Attacking: Epoch 270, Loss: 8.69625, Surrogate test score: 0.39554
Attacking: Epoch 271, Loss: 8.69209, Surrogate test score: 0.39554
Attacking: Epoch 272, Loss: 8.66779, Surrogate test score: 0.39452
Attacking: Epoch 273, Loss: 8.66463, Surrogate test score: 0.39452
Attacking: Epoch 274, Loss: 8.66306, Surrogate test score: 0.39452
Attacking: Epoch 275, Loss: 8.66148, Surrogate test score: 0.39452
Attacking: Epoch 276, Loss: 8.65991, Surrogate test score: 0.39452
Attacking: Epoch 277, Loss: 8.65831, Surrogate test score: 0.39452
Attacking: Epoch 278, Loss: 8.65615, Surrogate test score: 0.39452
Attacking: Epoch 279, Loss: 8.64204, Surrogate test score: 0.39402
Attacking: Epoch 280, Loss: 8.62924, Surrogate test score: 0.39351
Attacking: Epoch 281, Loss: 8.62742, Surrogate test score: 0.39351
Attacking: Epoch 282, Loss: 8.62590, Surrogate test score: 0.39351
Attacking: Epoch 283, Loss: 8.62420, Surrogate test score: 0.39351
Attacking: Epoch 284, Loss: 8.62254, Surrogate test score: 0.39351
Attacking: Epoch 285, Loss: 8.62085, Surrogate test score: 0.39351
Attacking: Epoch 286, Loss: 8.61876, Surrogate test score: 0.39351
Attacking: Epoch 287, Loss: 8.61642, Surrogate test score: 0.39351
Attacking: Epoch 288, Loss: 8.61363, Surrogate test score: 0.39351
Attacking: Epoch 289, Loss: 8.61077, Surrogate test score: 0.39300
Attacking: Epoch 290, Loss: 8.60745, Surrogate test score: 0.39300
Attacking: Epoch 291, Loss: 8.60343, Surrogate test score: 0.39300
Attacking: Epoch 292, Loss: 8.59969, Surrogate test score: 0.39300
Attacking: Epoch 293, Loss: 8.58466, Surrogate test score: 0.39249
Attacking: Epoch 294, Loss: 8.58280, Surrogate test score: 0.39249
Attacking: Epoch 295, Loss: 8.58120, Surrogate test score: 0.39249
Attacking: Epoch 296, Loss: 8.57964, Surrogate test score: 0.39249
Attacking: Epoch 297, Loss: 8.57791, Surrogate test score: 0.39249
Attacking: Epoch 298, Loss: 8.57636, Surrogate test score: 0.39249
Attacking: Epoch 299, Loss: 8.57470, Surrogate test score: 0.39249
Attacking: Epoch 300, Loss: 8.57316, Surrogate test score: 0.39249
Attacking: Epoch 301, Loss: 8.57177, Surrogate test score: 0.39249
Attacking: Epoch 302, Loss: 8.57012, Surrogate test score: 0.39249
Attacking: Epoch 303, Loss: 8.56843, Surrogate test score: 0.39249
Attacking: Epoch 304, Loss: 8.56683, Surrogate test score: 0.39249
Attacking: Epoch 305, Loss: 8.56530, Surrogate test score: 0.39249
Attacking: Epoch 306, Loss: 8.56379, Surrogate test score: 0.39249
Attacking: Epoch 307, Loss: 8.56213, Surrogate test score: 0.39249
Attacking: Epoch 308, Loss: 8.56054, Surrogate test score: 0.39249
Attacking: Epoch 309, Loss: 8.55901, Surrogate test score: 0.39249
Attacking: Epoch 310, Loss: 8.55730, Surrogate test score: 0.39249
Attacking: Epoch 311, Loss: 8.54409, Surrogate test score: 0.39199
Attacking: Epoch 312, Loss: 8.52996, Surrogate test score: 0.39148
Attacking: Epoch 313, Loss: 8.52863, Surrogate test score: 0.39148
Attacking: Epoch 314, Loss: 8.52770, Surrogate test score: 0.39148
Attacking: Epoch 315, Loss: 8.52589, Surrogate test score: 0.39148
Attacking: Epoch 316, Loss: 8.52454, Surrogate test score: 0.39148
Attacking: Epoch 317, Loss: 8.51209, Surrogate test score: 0.39097
Attacking: Epoch 318, Loss: 8.50960, Surrogate test score: 0.39097
Attacking: Epoch 319, Loss: 8.50817, Surrogate test score: 0.39097
Attacking: Epoch 320, Loss: 8.49478, Surrogate test score: 0.39047
Attacking: Epoch 321, Loss: 8.49337, Surrogate test score: 0.39047
Attacking: Epoch 322, Loss: 8.49199, Surrogate test score: 0.39047
Attacking: Epoch 323, Loss: 8.49044, Surrogate test score: 0.39047
Attacking: Epoch 324, Loss: 8.48918, Surrogate test score: 0.39047
Attacking: Epoch 325, Loss: 8.48767, Surrogate test score: 0.39047
Attacking: Epoch 326, Loss: 8.48632, Surrogate test score: 0.39047
Attacking: Epoch 327, Loss: 8.48490, Surrogate test score: 0.39047
Attacking: Epoch 328, Loss: 8.48358, Surrogate test score: 0.39047
Attacking: Epoch 329, Loss: 8.48220, Surrogate test score: 0.39047
Attacking: Epoch 330, Loss: 8.48095, Surrogate test score: 0.39047
Attacking: Epoch 331, Loss: 8.47947, Surrogate test score: 0.39047
Attacking: Epoch 332, Loss: 8.47831, Surrogate test score: 0.39047
Attacking: Epoch 333, Loss: 8.47693, Surrogate test score: 0.39047
Attacking: Epoch 334, Loss: 8.47554, Surrogate test score: 0.39047
Attacking: Epoch 335, Loss: 8.47431, Surrogate test score: 0.39047
Attacking: Epoch 336, Loss: 8.47312, Surrogate test score: 0.39047
Attacking: Epoch 337, Loss: 8.47158, Surrogate test score: 0.39047
Attacking: Epoch 338, Loss: 8.47031, Surrogate test score: 0.39047
Attacking: Epoch 339, Loss: 8.46904, Surrogate test score: 0.39047
Attacking: Epoch 340, Loss: 8.46767, Surrogate test score: 0.39047
Attacking: Epoch 341, Loss: 8.46779, Surrogate test score: 0.39047
Attacking: Epoch 342, Loss: 8.46500, Surrogate test score: 0.39047
Attacking: Epoch 343, Loss: 8.46364, Surrogate test score: 0.39047
Attacking: Epoch 344, Loss: 8.46233, Surrogate test score: 0.39047
Attacking: Epoch 345, Loss: 8.46115, Surrogate test score: 0.39047
Attacking: Epoch 346, Loss: 8.45965, Surrogate test score: 0.39047
Attacking: Epoch 347, Loss: 8.45829, Surrogate test score: 0.39047
Attacking: Epoch 348, Loss: 8.45692, Surrogate test score: 0.39047
Attacking: Epoch 349, Loss: 8.45555, Surrogate test score: 0.39047
Attacking: Epoch 350, Loss: 8.45413, Surrogate test score: 0.39047
Attacking: Epoch 351, Loss: 8.45269, Surrogate test score: 0.39047
Attacking: Epoch 352, Loss: 8.45131, Surrogate test score: 0.39047
Attacking: Epoch 353, Loss: 8.44989, Surrogate test score: 0.39047
Attacking: Epoch 354, Loss: 8.44858, Surrogate test score: 0.39047
Attacking: Epoch 355, Loss: 8.44718, Surrogate test score: 0.39047
Attacking: Epoch 356, Loss: 8.44589, Surrogate test score: 0.39047
Attacking: Epoch 357, Loss: 8.44458, Surrogate test score: 0.39047
Attacking: Epoch 358, Loss: 8.44331, Surrogate test score: 0.39047
Attacking: Epoch 359, Loss: 8.44197, Surrogate test score: 0.39047
Attacking: Epoch 360, Loss: 8.44066, Surrogate test score: 0.39047
Attacking: Epoch 361, Loss: 8.43937, Surrogate test score: 0.39047
Attacking: Epoch 362, Loss: 8.43818, Surrogate test score: 0.39047
Attacking: Epoch 363, Loss: 8.43670, Surrogate test score: 0.39047
Attacking: Epoch 364, Loss: 8.43542, Surrogate test score: 0.39047
Attacking: Epoch 365, Loss: 8.43403, Surrogate test score: 0.39047
Attacking: Epoch 366, Loss: 8.43304, Surrogate test score: 0.39047
Attacking: Epoch 367, Loss: 8.43143, Surrogate test score: 0.39047
Attacking: Epoch 368, Loss: 8.43009, Surrogate test score: 0.39047
Attacking: Epoch 369, Loss: 8.42906, Surrogate test score: 0.39047
Attacking: Epoch 370, Loss: 8.42769, Surrogate test score: 0.39047
Attacking: Epoch 371, Loss: 8.42668, Surrogate test score: 0.39047
Attacking: Epoch 372, Loss: 8.42537, Surrogate test score: 0.39047
Attacking: Epoch 373, Loss: 8.42420, Surrogate test score: 0.39047
Attacking: Epoch 374, Loss: 8.42323, Surrogate test score: 0.39047
Attacking: Epoch 375, Loss: 8.42200, Surrogate test score: 0.39047
Attacking: Epoch 376, Loss: 8.42092, Surrogate test score: 0.39047
Attacking: Epoch 377, Loss: 8.41980, Surrogate test score: 0.39047
Attacking: Epoch 378, Loss: 8.41870, Surrogate test score: 0.39047
Attacking: Epoch 379, Loss: 8.41764, Surrogate test score: 0.39047
Attacking: Epoch 380, Loss: 8.41646, Surrogate test score: 0.39047
Attacking: Epoch 381, Loss: 8.41529, Surrogate test score: 0.39047
Attacking: Epoch 382, Loss: 8.41424, Surrogate test score: 0.39047
Attacking: Epoch 383, Loss: 8.41280, Surrogate test score: 0.39047
Attacking: Epoch 384, Loss: 8.41174, Surrogate test score: 0.39047
Attacking: Epoch 385, Loss: 8.41048, Surrogate test score: 0.39047
Attacking: Epoch 386, Loss: 8.40965, Surrogate test score: 0.39047
Attacking: Epoch 387, Loss: 8.40829, Surrogate test score: 0.39047
Attacking: Epoch 388, Loss: 8.40722, Surrogate test score: 0.39047
Attacking: Epoch 389, Loss: 8.40628, Surrogate test score: 0.39047
Attacking: Epoch 390, Loss: 8.39319, Surrogate test score: 0.38996
Attacking: Epoch 391, Loss: 8.39214, Surrogate test score: 0.38996
Attacking: Epoch 392, Loss: 8.39112, Surrogate test score: 0.38996
Attacking: Epoch 393, Loss: 8.39004, Surrogate test score: 0.38996
Attacking: Epoch 394, Loss: 8.38699, Surrogate test score: 0.38996
Attacking: Epoch 395, Loss: 8.37585, Surrogate test score: 0.38945
Attacking: Epoch 396, Loss: 8.37484, Surrogate test score: 0.38945
Attacking: Epoch 397, Loss: 8.37376, Surrogate test score: 0.38945
Attacking: Epoch 398, Loss: 8.37265, Surrogate test score: 0.38945
Attacking: Epoch 399, Loss: 8.37146, Surrogate test score: 0.38945
Attacking: Epoch 400, Loss: 8.37044, Surrogate test score: 0.38945
Attacking: Epoch 401, Loss: 8.36932, Surrogate test score: 0.38945
Attacking: Epoch 402, Loss: 8.36831, Surrogate test score: 0.38945
Attacking: Epoch 403, Loss: 8.36723, Surrogate test score: 0.38945
Attacking: Epoch 404, Loss: 8.36618, Surrogate test score: 0.38945
Attacking: Epoch 405, Loss: 8.36277, Surrogate test score: 0.38945
Attacking: Epoch 406, Loss: 8.35201, Surrogate test score: 0.38895
Attacking: Epoch 407, Loss: 8.35089, Surrogate test score: 0.38895
Attacking: Epoch 408, Loss: 8.34996, Surrogate test score: 0.38895
Attacking: Epoch 409, Loss: 8.34890, Surrogate test score: 0.38895
Attacking: Epoch 410, Loss: 8.34795, Surrogate test score: 0.38895
Attacking: Epoch 411, Loss: 8.34813, Surrogate test score: 0.38895
Attacking: Epoch 412, Loss: 8.34604, Surrogate test score: 0.38895
Attacking: Epoch 413, Loss: 8.34519, Surrogate test score: 0.38895
Attacking: Epoch 414, Loss: 8.34440, Surrogate test score: 0.38895
Attacking: Epoch 415, Loss: 8.34355, Surrogate test score: 0.38895
Attacking: Epoch 416, Loss: 8.34266, Surrogate test score: 0.38895
Attacking: Epoch 417, Loss: 8.34191, Surrogate test score: 0.38895
Attacking: Epoch 418, Loss: 8.34097, Surrogate test score: 0.38895
Attacking: Epoch 419, Loss: 8.34026, Surrogate test score: 0.38895
Attacking: Epoch 420, Loss: 8.33955, Surrogate test score: 0.38895
Attacking: Epoch 421, Loss: 8.33875, Surrogate test score: 0.38895
Attacking: Epoch 422, Loss: 8.33785, Surrogate test score: 0.38895
Attacking: Epoch 423, Loss: 8.33698, Surrogate test score: 0.38895
Attacking: Epoch 424, Loss: 8.33593, Surrogate test score: 0.38895
Attacking: Epoch 425, Loss: 8.33501, Surrogate test score: 0.38895
Attacking: Epoch 426, Loss: 8.33402, Surrogate test score: 0.38895
Attacking: Epoch 427, Loss: 8.33295, Surrogate test score: 0.38895
Attacking: Epoch 428, Loss: 8.33184, Surrogate test score: 0.38895
Attacking: Epoch 429, Loss: 8.33088, Surrogate test score: 0.38895
Attacking: Epoch 430, Loss: 8.32957, Surrogate test score: 0.38895
Attacking: Epoch 431, Loss: 8.32855, Surrogate test score: 0.38895
Attacking: Epoch 432, Loss: 8.32749, Surrogate test score: 0.38895
Attacking: Epoch 433, Loss: 8.32635, Surrogate test score: 0.38895
Attacking: Epoch 434, Loss: 8.32549, Surrogate test score: 0.38895
Attacking: Epoch 435, Loss: 8.32442, Surrogate test score: 0.38895
Attacking: Epoch 436, Loss: 8.32335, Surrogate test score: 0.38895
Attacking: Epoch 437, Loss: 8.31347, Surrogate test score: 0.38844
Attacking: Epoch 438, Loss: 8.30964, Surrogate test score: 0.38844
Attacking: Epoch 439, Loss: 8.30890, Surrogate test score: 0.38844
Attacking: Epoch 440, Loss: 8.30809, Surrogate test score: 0.38844
Attacking: Epoch 441, Loss: 8.30734, Surrogate test score: 0.38844
Attacking: Epoch 442, Loss: 8.30648, Surrogate test score: 0.38844
Attacking: Epoch 443, Loss: 8.30012, Surrogate test score: 0.38793
Attacking: Epoch 444, Loss: 8.29249, Surrogate test score: 0.38793
Attacking: Epoch 445, Loss: 8.29149, Surrogate test score: 0.38793
Attacking: Epoch 446, Loss: 8.29055, Surrogate test score: 0.38793
Attacking: Epoch 447, Loss: 8.28960, Surrogate test score: 0.38793
Attacking: Epoch 448, Loss: 8.28864, Surrogate test score: 0.38793
Attacking: Epoch 449, Loss: 8.28741, Surrogate test score: 0.38793
Attacking: Epoch 450, Loss: 8.28635, Surrogate test score: 0.38793
Attacking: Epoch 451, Loss: 8.28523, Surrogate test score: 0.38793
Attacking: Epoch 452, Loss: 8.28411, Surrogate test score: 0.38793
Attacking: Epoch 453, Loss: 8.28305, Surrogate test score: 0.38793
Attacking: Epoch 454, Loss: 8.28191, Surrogate test score: 0.38793
Attacking: Epoch 455, Loss: 8.28074, Surrogate test score: 0.38793
Attacking: Epoch 456, Loss: 8.27957, Surrogate test score: 0.38793
Attacking: Epoch 457, Loss: 8.27855, Surrogate test score: 0.38793
Attacking: Epoch 458, Loss: 8.27747, Surrogate test score: 0.38793
Attacking: Epoch 459, Loss: 8.27665, Surrogate test score: 0.38793
Attacking: Epoch 460, Loss: 8.27547, Surrogate test score: 0.38793
Attacking: Epoch 461, Loss: 8.27455, Surrogate test score: 0.38793
Attacking: Epoch 462, Loss: 8.27380, Surrogate test score: 0.38793
Attacking: Epoch 463, Loss: 8.27267, Surrogate test score: 0.38793
Attacking: Epoch 464, Loss: 8.27182, Surrogate test score: 0.38793
Attacking: Epoch 465, Loss: 8.27098, Surrogate test score: 0.38793
Attacking: Epoch 466, Loss: 8.27023, Surrogate test score: 0.38793
Attacking: Epoch 467, Loss: 8.26947, Surrogate test score: 0.38793
Attacking: Epoch 468, Loss: 8.26878, Surrogate test score: 0.38793
Attacking: Epoch 469, Loss: 8.26797, Surrogate test score: 0.38793
Attacking: Epoch 470, Loss: 8.26701, Surrogate test score: 0.38793
Attacking: Epoch 471, Loss: 8.26621, Surrogate test score: 0.38793
Attacking: Epoch 472, Loss: 8.26537, Surrogate test score: 0.38793
Attacking: Epoch 473, Loss: 8.26433, Surrogate test score: 0.38793
Attacking: Epoch 474, Loss: 8.26348, Surrogate test score: 0.38793
Attacking: Epoch 475, Loss: 8.26270, Surrogate test score: 0.38793
Attacking: Epoch 476, Loss: 8.26178, Surrogate test score: 0.38793
Attacking: Epoch 477, Loss: 8.26075, Surrogate test score: 0.38793
Attacking: Epoch 478, Loss: 8.25992, Surrogate test score: 0.38793
Attacking: Epoch 479, Loss: 8.25895, Surrogate test score: 0.38793
Attacking: Epoch 480, Loss: 8.25812, Surrogate test score: 0.38793
Attacking: Epoch 481, Loss: 8.25722, Surrogate test score: 0.38793
Attacking: Epoch 482, Loss: 8.25636, Surrogate test score: 0.38793
Attacking: Epoch 483, Loss: 8.25538, Surrogate test score: 0.38793
Attacking: Epoch 484, Loss: 8.25455, Surrogate test score: 0.38793
Attacking: Epoch 485, Loss: 8.25384, Surrogate test score: 0.38793
Attacking: Epoch 486, Loss: 8.25305, Surrogate test score: 0.38793
Attacking: Epoch 487, Loss: 8.25213, Surrogate test score: 0.38793
Attacking: Epoch 488, Loss: 8.25131, Surrogate test score: 0.38793
Attacking: Epoch 489, Loss: 8.25063, Surrogate test score: 0.38793
Attacking: Epoch 490, Loss: 8.24982, Surrogate test score: 0.38793
Attacking: Epoch 491, Loss: 8.24888, Surrogate test score: 0.38793
Attacking: Epoch 492, Loss: 8.24802, Surrogate test score: 0.38793
Attacking: Epoch 493, Loss: 8.24719, Surrogate test score: 0.38793
Attacking: Epoch 494, Loss: 8.24608, Surrogate test score: 0.38793
Attacking: Epoch 495, Loss: 8.24511, Surrogate test score: 0.38793
Attacking: Epoch 496, Loss: 8.24420, Surrogate test score: 0.38793
Attacking: Epoch 497, Loss: 8.24318, Surrogate test score: 0.38793
Attacking: Epoch 498, Loss: 8.24228, Surrogate test score: 0.38793
Attacking: Epoch 499, Loss: 8.24121, Surrogate test score: 0.38793
Attacking: Sequential inject 2366/5916 nodes, target 1972/1972 nodes
Attacking: Epoch 0, Loss: 9.69000, Surrogate test score: 0.37018
Attacking: Epoch 1, Loss: 8.55298, Surrogate test score: 0.33164
Attacking: Epoch 2, Loss: 7.91181, Surrogate test score: 0.30984
Attacking: Epoch 3, Loss: 7.56753, Surrogate test score: 0.30172
Attacking: Epoch 4, Loss: 7.35881, Surrogate test score: 0.29615
Attacking: Epoch 5, Loss: 7.22696, Surrogate test score: 0.29057
Attacking: Epoch 6, Loss: 7.11702, Surrogate test score: 0.28905
Attacking: Epoch 7, Loss: 7.04948, Surrogate test score: 0.28803
Attacking: Epoch 8, Loss: 6.98477, Surrogate test score: 0.28347
Attacking: Epoch 9, Loss: 6.90896, Surrogate test score: 0.28093
Attacking: Epoch 10, Loss: 6.84990, Surrogate test score: 0.27890
Attacking: Epoch 11, Loss: 6.79652, Surrogate test score: 0.27637
Attacking: Epoch 12, Loss: 6.76578, Surrogate test score: 0.27535
Attacking: Epoch 13, Loss: 6.70270, Surrogate test score: 0.27333
Attacking: Epoch 14, Loss: 6.65616, Surrogate test score: 0.27181
Attacking: Epoch 15, Loss: 6.62274, Surrogate test score: 0.27079
Attacking: Epoch 16, Loss: 6.57642, Surrogate test score: 0.26927
Attacking: Epoch 17, Loss: 6.55007, Surrogate test score: 0.26927
Attacking: Epoch 18, Loss: 6.53385, Surrogate test score: 0.26927
Attacking: Epoch 19, Loss: 6.52318, Surrogate test score: 0.26876
Attacking: Epoch 20, Loss: 6.51397, Surrogate test score: 0.26826
Attacking: Epoch 21, Loss: 6.50381, Surrogate test score: 0.26826
Attacking: Epoch 22, Loss: 6.49360, Surrogate test score: 0.26826
Attacking: Epoch 23, Loss: 6.48294, Surrogate test score: 0.26826
Attacking: Epoch 24, Loss: 6.47000, Surrogate test score: 0.26775
Attacking: Epoch 25, Loss: 6.45532, Surrogate test score: 0.26724
Attacking: Epoch 26, Loss: 6.44408, Surrogate test score: 0.26724
Attacking: Epoch 27, Loss: 6.43626, Surrogate test score: 0.26673
Attacking: Epoch 28, Loss: 6.42802, Surrogate test score: 0.26572
Attacking: Epoch 29, Loss: 6.41687, Surrogate test score: 0.26521
Attacking: Epoch 30, Loss: 6.40087, Surrogate test score: 0.26471
Attacking: Epoch 31, Loss: 6.39061, Surrogate test score: 0.26471
Attacking: Epoch 32, Loss: 6.38275, Surrogate test score: 0.26471
Attacking: Epoch 33, Loss: 6.37515, Surrogate test score: 0.26471
Attacking: Epoch 34, Loss: 6.36747, Surrogate test score: 0.26471
Attacking: Epoch 35, Loss: 6.36046, Surrogate test score: 0.26471
Attacking: Epoch 36, Loss: 6.35385, Surrogate test score: 0.26471
Attacking: Epoch 37, Loss: 6.34176, Surrogate test score: 0.26420
Attacking: Epoch 38, Loss: 6.32903, Surrogate test score: 0.26369
Attacking: Epoch 39, Loss: 6.32287, Surrogate test score: 0.26369
Attacking: Epoch 40, Loss: 6.31755, Surrogate test score: 0.26369
Attacking: Epoch 41, Loss: 6.31173, Surrogate test score: 0.26369
Attacking: Epoch 42, Loss: 6.30592, Surrogate test score: 0.26369
Attacking: Epoch 43, Loss: 6.28832, Surrogate test score: 0.26318
Attacking: Epoch 44, Loss: 6.28246, Surrogate test score: 0.26318
Attacking: Epoch 45, Loss: 6.27683, Surrogate test score: 0.26318
Attacking: Epoch 46, Loss: 6.26936, Surrogate test score: 0.26318
Attacking: Epoch 47, Loss: 6.25754, Surrogate test score: 0.26268
Attacking: Epoch 48, Loss: 6.24794, Surrogate test score: 0.26268
Attacking: Epoch 49, Loss: 6.22973, Surrogate test score: 0.26217
Attacking: Epoch 50, Loss: 6.22311, Surrogate test score: 0.26217
Attacking: Epoch 51, Loss: 6.21767, Surrogate test score: 0.26217
Attacking: Epoch 52, Loss: 6.21245, Surrogate test score: 0.26217
Attacking: Epoch 53, Loss: 6.20726, Surrogate test score: 0.26166
Attacking: Epoch 54, Loss: 6.20189, Surrogate test score: 0.26166
Attacking: Epoch 55, Loss: 6.19700, Surrogate test score: 0.26166
Attacking: Epoch 56, Loss: 6.19213, Surrogate test score: 0.26166
Attacking: Epoch 57, Loss: 6.18718, Surrogate test score: 0.26166
Attacking: Epoch 58, Loss: 6.18245, Surrogate test score: 0.26166
Attacking: Epoch 59, Loss: 6.17816, Surrogate test score: 0.26166
Attacking: Epoch 60, Loss: 6.16994, Surrogate test score: 0.26116
Attacking: Epoch 61, Loss: 6.15542, Surrogate test score: 0.26116
Attacking: Epoch 62, Loss: 6.14419, Surrogate test score: 0.26065
Attacking: Epoch 63, Loss: 6.12192, Surrogate test score: 0.26014
