nohup: ignoring input
Namespace(attack_method='AGIA', cuda=True, dataset='Flickr', debug=True, defense_mode='none', device_id=1, dis_weight=0.0, dropout=0.5, epochs=200, evaluate_mode='overall', hidden=64, homo_boost_thrd=0.5, homo_loss_weight=100.0, inner=1, lr=0.01, model='GCN', no_cuda=False, prune_thr=0.4, seed=10, selection_method='cluster_degree', target_class=0, target_loss_weight=1, test_model='GNNGuard', thrd=0.5, train_lr=0.02, trigger_prob=0.5, trigger_size=3, trojan_epochs=1000, vs_ratio=0.005, weight_decay=0.0005)
Data(x=[89250, 500], edge_index=[2, 899756], y=[89250], train_mask=[89250], val_mask=[89250], test_mask=[89250])
Length of training set: 17850
Training benign model Finished!
Benign CA: 0.3607
./selected_nodes/Flickr/Overall/seed10/nodes.txt
Training Surrogate Model...
=== training gcn model ===
Epoch 0, training loss: 1.9459304809570312
acc_val: 0.4119
Epoch 10, training loss: 1.6337673664093018
acc_val: 0.4119
Epoch 20, training loss: 1.6217806339263916
acc_val: 0.4119
Epoch 30, training loss: 1.6064249277114868
acc_val: 0.4119
Epoch 40, training loss: 1.5968029499053955
acc_val: 0.4119
Epoch 50, training loss: 1.5881984233856201
acc_val: 0.4118
Epoch 60, training loss: 1.5813709497451782
acc_val: 0.4129
Epoch 70, training loss: 1.5755410194396973
acc_val: 0.4139
Epoch 80, training loss: 1.570027470588684
acc_val: 0.4160
Epoch 90, training loss: 1.562692642211914
acc_val: 0.4192
Epoch 100, training loss: 1.5553935766220093
acc_val: 0.4269
Epoch 110, training loss: 1.5447094440460205
acc_val: 0.4345
Epoch 120, training loss: 1.5390474796295166
acc_val: 0.4410
Epoch 130, training loss: 1.5333971977233887
acc_val: 0.4450
Epoch 140, training loss: 1.5311614274978638
acc_val: 0.4485
Epoch 150, training loss: 1.5299534797668457
acc_val: 0.4529
Epoch 160, training loss: 1.5288491249084473
acc_val: 0.4528
Epoch 170, training loss: 1.527613639831543
acc_val: 0.4481
Epoch 180, training loss: 1.527220606803894
acc_val: 0.4491
Epoch 190, training loss: 1.5273693799972534
acc_val: 0.4500
=== picking the best model according to the performance on validation ===
Training Completed...
precent of left attach nodes: 1.000
target class rate on Vs: 0.0028
target class rate on Vs: 0.0672
accuracy on clean test nodes: 0.4590
torch.Size([899756])
torch.Size([89250, 500])
Attacking: Sequential inject 5355/26775 nodes, target 8925/8925 nodes
Attacking: Epoch 0, Loss: 17.58222, Surrogate test score: 0.69647
Attacking: Epoch 1, Loss: 16.74488, Surrogate test score: 0.65838
Attacking: Epoch 2, Loss: 15.93181, Surrogate test score: 0.62510
Attacking: Epoch 3, Loss: 15.16794, Surrogate test score: 0.59641
Attacking: Epoch 4, Loss: 14.46371, Surrogate test score: 0.57143
Attacking: Epoch 5, Loss: 13.81716, Surrogate test score: 0.54711
Attacking: Epoch 6, Loss: 13.21934, Surrogate test score: 0.52078
Attacking: Epoch 7, Loss: 12.65287, Surrogate test score: 0.49513
Attacking: Epoch 8, Loss: 12.10651, Surrogate test score: 0.47014
Attacking: Epoch 9, Loss: 11.57372, Surrogate test score: 0.44941
Attacking: Epoch 10, Loss: 11.06056, Surrogate test score: 0.42846
Attacking: Epoch 11, Loss: 10.57403, Surrogate test score: 0.41266
Attacking: Epoch 12, Loss: 10.12203, Surrogate test score: 0.39720
Attacking: Epoch 13, Loss: 9.71118, Surrogate test score: 0.38487
Attacking: Epoch 14, Loss: 9.34601, Surrogate test score: 0.37345
Attacking: Epoch 15, Loss: 9.02468, Surrogate test score: 0.36415
Attacking: Epoch 16, Loss: 8.74413, Surrogate test score: 0.35776
Attacking: Epoch 17, Loss: 8.50107, Surrogate test score: 0.35070
Attacking: Epoch 18, Loss: 8.29001, Surrogate test score: 0.34487
Attacking: Epoch 19, Loss: 8.10671, Surrogate test score: 0.33972
Attacking: Epoch 20, Loss: 7.94596, Surrogate test score: 0.33546
Attacking: Epoch 21, Loss: 7.80510, Surrogate test score: 0.33266
Attacking: Epoch 22, Loss: 7.68261, Surrogate test score: 0.33120
Attacking: Epoch 23, Loss: 7.57851, Surrogate test score: 0.32986
Attacking: Epoch 24, Loss: 7.49127, Surrogate test score: 0.32885
Attacking: Epoch 25, Loss: 7.41796, Surrogate test score: 0.32695
Attacking: Epoch 26, Loss: 7.35469, Surrogate test score: 0.32594
Attacking: Epoch 27, Loss: 7.29857, Surrogate test score: 0.32515
Attacking: Epoch 28, Loss: 7.24754, Surrogate test score: 0.32504
Attacking: Epoch 29, Loss: 7.20110, Surrogate test score: 0.32471
Attacking: Epoch 30, Loss: 7.15992, Surrogate test score: 0.32426
Attacking: Epoch 31, Loss: 7.12369, Surrogate test score: 0.32415
Attacking: Epoch 32, Loss: 7.09118, Surrogate test score: 0.32403
Attacking: Epoch 33, Loss: 7.06134, Surrogate test score: 0.32403
Attacking: Epoch 34, Loss: 7.03381, Surrogate test score: 0.32403
Attacking: Epoch 35, Loss: 7.00836, Surrogate test score: 0.32403
Attacking: Epoch 36, Loss: 6.98467, Surrogate test score: 0.32392
Attacking: Epoch 37, Loss: 6.96219, Surrogate test score: 0.32392
Attacking: Epoch 38, Loss: 6.94061, Surrogate test score: 0.32381
Attacking: Epoch 39, Loss: 6.91987, Surrogate test score: 0.32381
Attacking: Epoch 40, Loss: 6.89993, Surrogate test score: 0.32381
Attacking: Epoch 41, Loss: 6.88091, Surrogate test score: 0.32381
Attacking: Epoch 42, Loss: 6.86287, Surrogate test score: 0.32381
Attacking: Epoch 43, Loss: 6.84571, Surrogate test score: 0.32381
Attacking: Epoch 44, Loss: 6.82913, Surrogate test score: 0.32370
Attacking: Epoch 45, Loss: 6.81306, Surrogate test score: 0.32370
Attacking: Epoch 46, Loss: 6.79754, Surrogate test score: 0.32381
Attacking: Epoch 47, Loss: 6.78266, Surrogate test score: 0.32381
Attacking: Epoch 48, Loss: 6.76851, Surrogate test score: 0.32381
Attacking: Epoch 49, Loss: 6.75506, Surrogate test score: 0.32381
Attacking: Epoch 50, Loss: 6.74208, Surrogate test score: 0.32370
Attacking: Epoch 51, Loss: 6.72964, Surrogate test score: 0.32370
Attacking: Epoch 52, Loss: 6.71767, Surrogate test score: 0.32359
Attacking: Epoch 53, Loss: 6.70614, Surrogate test score: 0.32359
Attacking: Epoch 54, Loss: 6.69495, Surrogate test score: 0.32359
Attacking: Epoch 55, Loss: 6.68404, Surrogate test score: 0.32359
Attacking: Epoch 56, Loss: 6.67343, Surrogate test score: 0.32347
Attacking: Epoch 57, Loss: 6.66309, Surrogate test score: 0.32347
Attacking: Epoch 268, Loss: 5.69069, Surrogate test score: 0.32269
Attacking: Epoch 269, Loss: 5.68792, Surrogate test score: 0.32269
Attacking: Epoch 270, Loss: 5.68515, Surrogate test score: 0.32269
Attacking: Epoch 271, Loss: 5.68240, Surrogate test score: 0.32269
Attacking: Epoch 272, Loss: 5.67966, Surrogate test score: 0.32269
Attacking: Epoch 273, Loss: 5.67694, Surrogate test score: 0.32269
Attacking: Epoch 274, Loss: 5.67422, Surrogate test score: 0.32269
Attacking: Epoch 275, Loss: 5.67152, Surrogate test score: 0.32269
Attacking: Epoch 276, Loss: 5.66883, Surrogate test score: 0.32269
Attacking: Epoch 277, Loss: 5.66614, Surrogate test score: 0.32269
Attacking: Epoch 278, Loss: 5.66348, Surrogate test score: 0.32269
Attacking: Epoch 279, Loss: 5.66083, Surrogate test score: 0.32269
Attacking: Epoch 280, Loss: 5.65818, Surrogate test score: 0.32269
Attacking: Epoch 281, Loss: 5.65556, Surrogate test score: 0.32269
Attacking: Epoch 282, Loss: 5.65293, Surrogate test score: 0.32269
Attacking: Epoch 283, Loss: 5.65034, Surrogate test score: 0.32269
Attacking: Epoch 284, Loss: 5.64774, Surrogate test score: 0.32269
Attacking: Epoch 285, Loss: 5.64517, Surrogate test score: 0.32269
Attacking: Epoch 286, Loss: 5.64259, Surrogate test score: 0.32269
Attacking: Epoch 287, Loss: 5.64003, Surrogate test score: 0.32269
Attacking: Epoch 288, Loss: 5.63748, Surrogate test score: 0.32269
Attacking: Epoch 289, Loss: 5.63494, Surrogate test score: 0.32269
Attacking: Epoch 290, Loss: 5.63241, Surrogate test score: 0.32269
Attacking: Epoch 291, Loss: 5.62989, Surrogate test score: 0.32269
Attacking: Epoch 292, Loss: 5.62738, Surrogate test score: 0.32269
Attacking: Epoch 293, Loss: 5.62488, Surrogate test score: 0.32269
Attacking: Epoch 294, Loss: 5.62240, Surrogate test score: 0.32269
Attacking: Epoch 295, Loss: 5.61992, Surrogate test score: 0.32269
Attacking: Epoch 296, Loss: 5.61746, Surrogate test score: 0.32269
Attacking: Epoch 297, Loss: 5.61500, Surrogate test score: 0.32269
Attacking: Epoch 298, Loss: 5.61258, Surrogate test score: 0.32269
Attacking: Epoch 299, Loss: 5.61014, Surrogate test score: 0.32269
Attacking: Epoch 300, Loss: 5.60773, Surrogate test score: 0.32269
Attacking: Epoch 301, Loss: 5.60533, Surrogate test score: 0.32269
Attacking: Epoch 302, Loss: 5.60292, Surrogate test score: 0.32269
Attacking: Epoch 303, Loss: 5.60054, Surrogate test score: 0.32269
Attacking: Epoch 304, Loss: 5.59818, Surrogate test score: 0.32269
Attacking: Epoch 305, Loss: 5.59580, Surrogate test score: 0.32269
Attacking: Epoch 306, Loss: 5.59346, Surrogate test score: 0.32269
Attacking: Epoch 307, Loss: 5.59112, Surrogate test score: 0.32269
Attacking: Epoch 308, Loss: 5.58879, Surrogate test score: 0.32269
Attacking: Epoch 309, Loss: 5.58648, Surrogate test score: 0.32269
Attacking: Epoch 310, Loss: 5.58416, Surrogate test score: 0.32269
Attacking: Epoch 311, Loss: 5.58187, Surrogate test score: 0.32269
Attacking: Epoch 312, Loss: 5.57958, Surrogate test score: 0.32269
Attacking: Epoch 313, Loss: 5.57731, Surrogate test score: 0.32269
Attacking: Epoch 314, Loss: 5.57503, Surrogate test score: 0.32269
Attacking: Epoch 315, Loss: 5.57277, Surrogate test score: 0.32258
Attacking: Epoch 316, Loss: 5.57052, Surrogate test score: 0.32258
Attacking: Epoch 317, Loss: 5.56827, Surrogate test score: 0.32258
Attacking: Epoch 318, Loss: 5.56605, Surrogate test score: 0.32258
Attacking: Epoch 319, Loss: 5.56381, Surrogate test score: 0.32258
Attacking: Epoch 320, Loss: 5.56159, Surrogate test score: 0.32258
Attacking: Epoch 321, Loss: 5.55938, Surrogate test score: 0.32258
Attacking: Epoch 322, Loss: 5.55719, Surrogate test score: 0.32258
Attacking: Epoch 323, Loss: 5.55499, Surrogate test score: 0.32258
Attacking: Epoch 324, Loss: 5.55282, Surrogate test score: 0.32258
Attacking: Epoch 325, Loss: 5.55066, Surrogate test score: 0.32258
Attacking: Epoch 326, Loss: 5.54849, Surrogate test score: 0.32258
Attacking: Epoch 327, Loss: 5.54634, Surrogate test score: 0.32258
Attacking: Epoch 328, Loss: 5.54420, Surrogate test score: 0.32258
Attacking: Epoch 329, Loss: 5.54209, Surrogate test score: 0.32258
Attacking: Epoch 330, Loss: 5.53997, Surrogate test score: 0.32258
Attacking: Epoch 331, Loss: 5.53785, Surrogate test score: 0.32258
Attacking: Epoch 332, Loss: 5.53577, Surrogate test score: 0.32258
Attacking: Epoch 333, Loss: 5.53369, Surrogate test score: 0.32258
Attacking: Epoch 334, Loss: 5.53164, Surrogate test score: 0.32258
Attacking: Epoch 335, Loss: 5.52956, Surrogate test score: 0.32258
Attacking: Epoch 336, Loss: 5.52752, Surrogate test score: 0.32258
Attacking: Epoch 337, Loss: 5.52547, Surrogate test score: 0.32258
Attacking: Epoch 338, Loss: 5.52343, Surrogate test score: 0.32258
Attacking: Epoch 339, Loss: 5.52142, Surrogate test score: 0.32258
Attacking: Epoch 340, Loss: 5.51941, Surrogate test score: 0.32258
Attacking: Epoch 341, Loss: 5.51741, Surrogate test score: 0.32258
Attacking: Epoch 342, Loss: 5.51542, Surrogate test score: 0.32258
Attacking: Epoch 343, Loss: 5.51344, Surrogate test score: 0.32258
Attacking: Epoch 344, Loss: 5.51148, Surrogate test score: 0.32258
Attacking: Epoch 345, Loss: 5.50952, Surrogate test score: 0.32258
Attacking: Epoch 346, Loss: 5.50758, Surrogate test score: 0.32258
Attacking: Epoch 347, Loss: 5.50564, Surrogate test score: 0.32258
Attacking: Epoch 348, Loss: 5.50370, Surrogate test score: 0.32258
Attacking: Epoch 349, Loss: 5.50180, Surrogate test score: 0.32258
Attacking: Epoch 350, Loss: 5.49990, Surrogate test score: 0.32258
Attacking: Epoch 351, Loss: 5.49798, Surrogate test score: 0.32258
Attacking: Epoch 352, Loss: 5.49610, Surrogate test score: 0.32258
Attacking: Epoch 353, Loss: 5.49424, Surrogate test score: 0.32258
Attacking: Epoch 354, Loss: 5.49236, Surrogate test score: 0.32258
Attacking: Epoch 355, Loss: 5.49050, Surrogate test score: 0.32258
Attacking: Epoch 356, Loss: 5.48865, Surrogate test score: 0.32258
Attacking: Epoch 357, Loss: 5.48683, Surrogate test score: 0.32258
Attacking: Epoch 358, Loss: 5.48498, Surrogate test score: 0.32258
Attacking: Epoch 359, Loss: 5.48317, Surrogate test score: 0.32258
Attacking: Epoch 360, Loss: 5.48135, Surrogate test score: 0.32258
Attacking: Epoch 361, Loss: 5.47955, Surrogate test score: 0.32258
Attacking: Epoch 362, Loss: 5.47776, Surrogate test score: 0.32258
Attacking: Epoch 363, Loss: 5.47598, Surrogate test score: 0.32258
Attacking: Epoch 364, Loss: 5.47420, Surrogate test score: 0.32258
Attacking: Epoch 365, Loss: 5.47245, Surrogate test score: 0.32258
Attacking: Epoch 366, Loss: 5.47069, Surrogate test score: 0.32258
Attacking: Epoch 367, Loss: 5.46895, Surrogate test score: 0.32258
Attacking: Epoch 368, Loss: 5.46721, Surrogate test score: 0.32258
Attacking: Epoch 369, Loss: 5.46547, Surrogate test score: 0.32258
Attacking: Epoch 370, Loss: 5.46376, Surrogate test score: 0.32258
Attacking: Epoch 371, Loss: 5.46203, Surrogate test score: 0.32258
Attacking: Epoch 372, Loss: 5.46033, Surrogate test score: 0.32258
Attacking: Epoch 373, Loss: 5.45861, Surrogate test score: 0.32258
Attacking: Epoch 374, Loss: 5.45692, Surrogate test score: 0.32258
Attacking: Epoch 375, Loss: 5.45525, Surrogate test score: 0.32258
Attacking: Epoch 376, Loss: 5.45354, Surrogate test score: 0.32258
Attacking: Epoch 377, Loss: 5.45189, Surrogate test score: 0.32258
Attacking: Epoch 378, Loss: 5.45021, Surrogate test score: 0.32258
Attacking: Epoch 379, Loss: 5.44857, Surrogate test score: 0.32258
Attacking: Epoch 380, Loss: 5.44693, Surrogate test score: 0.32258
Attacking: Epoch 381, Loss: 5.44530, Surrogate test score: 0.32258
Attacking: Epoch 382, Loss: 5.44368, Surrogate test score: 0.32258
Attacking: Epoch 383, Loss: 5.44205, Surrogate test score: 0.32258
Attacking: Epoch 384, Loss: 5.44047, Surrogate test score: 0.32258
Attacking: Epoch 385, Loss: 5.43885, Surrogate test score: 0.32258
Attacking: Epoch 386, Loss: 5.43726, Surrogate test score: 0.32258
Attacking: Epoch 387, Loss: 5.43568, Surrogate test score: 0.32258
Attacking: Epoch 388, Loss: 5.43412, Surrogate test score: 0.32258
Attacking: Epoch 389, Loss: 5.43256, Surrogate test score: 0.32258
Attacking: Epoch 390, Loss: 5.43100, Surrogate test score: 0.32258
Attacking: Epoch 391, Loss: 5.42946, Surrogate test score: 0.32258
Attacking: Epoch 392, Loss: 5.42792, Surrogate test score: 0.32258
Attacking: Epoch 393, Loss: 5.42639, Surrogate test score: 0.32258
Attacking: Epoch 394, Loss: 5.42485, Surrogate test score: 0.32258
Attacking: Epoch 395, Loss: 5.42334, Surrogate test score: 0.32258
Attacking: Epoch 396, Loss: 5.42183, Surrogate test score: 0.32258
Attacking: Epoch 397, Loss: 5.42032, Surrogate test score: 0.32258
Attacking: Epoch 398, Loss: 5.41881, Surrogate test score: 0.32258
Attacking: Epoch 399, Loss: 5.41731, Surrogate test score: 0.32258
Attacking: Epoch 400, Loss: 5.41582, Surrogate test score: 0.32258
Attacking: Epoch 401, Loss: 5.41435, Surrogate test score: 0.32258
Attacking: Epoch 402, Loss: 5.41285, Surrogate test score: 0.32258
Attacking: Epoch 403, Loss: 5.41140, Surrogate test score: 0.32258
Attacking: Epoch 404, Loss: 5.40992, Surrogate test score: 0.32258
Attacking: Epoch 405, Loss: 5.40847, Surrogate test score: 0.32258
Attacking: Epoch 406, Loss: 5.40703, Surrogate test score: 0.32258
Attacking: Epoch 407, Loss: 5.40559, Surrogate test score: 0.32258
Attacking: Epoch 408, Loss: 5.40417, Surrogate test score: 0.32258
Attacking: Epoch 409, Loss: 5.40275, Surrogate test score: 0.32258
Attacking: Epoch 410, Loss: 5.40133, Surrogate test score: 0.32258
Attacking: Epoch 411, Loss: 5.39992, Surrogate test score: 0.32258
Attacking: Epoch 412, Loss: 5.39853, Surrogate test score: 0.32258
Attacking: Epoch 413, Loss: 5.39712, Surrogate test score: 0.32258
Attacking: Epoch 414, Loss: 5.39572, Surrogate test score: 0.32258
Attacking: Epoch 415, Loss: 5.39434, Surrogate test score: 0.32258
Attacking: Epoch 416, Loss: 5.39296, Surrogate test score: 0.32258
Attacking: Epoch 417, Loss: 5.39160, Surrogate test score: 0.32258
Attacking: Epoch 418, Loss: 5.39023, Surrogate test score: 0.32258
Attacking: Epoch 419, Loss: 5.38888, Surrogate test score: 0.32258
Attacking: Epoch 420, Loss: 5.38753, Surrogate test score: 0.32258
Attacking: Epoch 421, Loss: 5.38619, Surrogate test score: 0.32258
Attacking: Epoch 422, Loss: 5.38486, Surrogate test score: 0.32258
Attacking: Epoch 423, Loss: 5.38353, Surrogate test score: 0.32258
Attacking: Epoch 424, Loss: 5.38220, Surrogate test score: 0.32258
Attacking: Epoch 425, Loss: 5.38088, Surrogate test score: 0.32258
Attacking: Epoch 426, Loss: 5.37957, Surrogate test score: 0.32258
Attacking: Epoch 427, Loss: 5.37828, Surrogate test score: 0.32258
Attacking: Epoch 428, Loss: 5.37697, Surrogate test score: 0.32258
Attacking: Epoch 429, Loss: 5.37567, Surrogate test score: 0.32258
Attacking: Epoch 430, Loss: 5.37440, Surrogate test score: 0.32258
Attacking: Epoch 431, Loss: 5.37313, Surrogate test score: 0.32258
Attacking: Epoch 432, Loss: 5.37186, Surrogate test score: 0.32258
Attacking: Epoch 433, Loss: 5.37060, Surrogate test score: 0.32258
Attacking: Epoch 434, Loss: 5.36933, Surrogate test score: 0.32258
Attacking: Epoch 435, Loss: 5.36810, Surrogate test score: 0.32258
Attacking: Epoch 436, Loss: 5.36685, Surrogate test score: 0.32258
Attacking: Epoch 437, Loss: 5.36560, Surrogate test score: 0.32258
Attacking: Epoch 438, Loss: 5.36436, Surrogate test score: 0.32258
Attacking: Epoch 439, Loss: 5.36314, Surrogate test score: 0.32258
Attacking: Epoch 440, Loss: 5.36190, Surrogate test score: 0.32258
Attacking: Epoch 441, Loss: 5.36068, Surrogate test score: 0.32258
Attacking: Epoch 442, Loss: 5.35944, Surrogate test score: 0.32258
Attacking: Epoch 443, Loss: 5.35822, Surrogate test score: 0.32258
Attacking: Epoch 444, Loss: 5.35698, Surrogate test score: 0.32258
Attacking: Epoch 445, Loss: 5.35558, Surrogate test score: 0.32258
Attacking: Epoch 446, Loss: 5.35333, Surrogate test score: 0.32247
Attacking: Epoch 447, Loss: 5.35114, Surrogate test score: 0.32247
Attacking: Epoch 448, Loss: 5.34975, Surrogate test score: 0.32247
Attacking: Epoch 449, Loss: 5.34841, Surrogate test score: 0.32247
Attacking: Epoch 450, Loss: 5.34716, Surrogate test score: 0.32247
Attacking: Epoch 451, Loss: 5.34596, Surrogate test score: 0.32247
Attacking: Epoch 452, Loss: 5.34481, Surrogate test score: 0.32247
Attacking: Epoch 453, Loss: 5.34364, Surrogate test score: 0.32247
Attacking: Epoch 454, Loss: 5.34250, Surrogate test score: 0.32247
Attacking: Epoch 455, Loss: 5.34134, Surrogate test score: 0.32247
Attacking: Epoch 456, Loss: 5.34022, Surrogate test score: 0.32247
Attacking: Epoch 457, Loss: 5.33908, Surrogate test score: 0.32247
Attacking: Epoch 458, Loss: 5.33795, Surrogate test score: 0.32247
Attacking: Epoch 459, Loss: 5.33684, Surrogate test score: 0.32247
Attacking: Epoch 460, Loss: 5.33572, Surrogate test score: 0.32247
Attacking: Epoch 461, Loss: 5.33461, Surrogate test score: 0.32247
Attacking: Epoch 462, Loss: 5.33352, Surrogate test score: 0.32247
Attacking: Epoch 463, Loss: 5.33242, Surrogate test score: 0.32247
Attacking: Epoch 464, Loss: 5.33131, Surrogate test score: 0.32247
Attacking: Epoch 465, Loss: 5.33022, Surrogate test score: 0.32247
Attacking: Epoch 466, Loss: 5.32914, Surrogate test score: 0.32247
Attacking: Epoch 467, Loss: 5.32805, Surrogate test score: 0.32247
Attacking: Epoch 468, Loss: 5.32696, Surrogate test score: 0.32247
Attacking: Epoch 469, Loss: 5.32588, Surrogate test score: 0.32247
Attacking: Epoch 470, Loss: 5.32480, Surrogate test score: 0.32247
Attacking: Epoch 471, Loss: 5.32372, Surrogate test score: 0.32247
Attacking: Epoch 472, Loss: 5.32268, Surrogate test score: 0.32247
Attacking: Epoch 473, Loss: 5.32158, Surrogate test score: 0.32247
Attacking: Epoch 474, Loss: 5.32054, Surrogate test score: 0.32247
Attacking: Epoch 475, Loss: 5.31950, Surrogate test score: 0.32247
Attacking: Epoch 476, Loss: 5.31846, Surrogate test score: 0.32247
Attacking: Epoch 477, Loss: 5.31740, Surrogate test score: 0.32247
Attacking: Epoch 478, Loss: 5.31638, Surrogate test score: 0.32247
Attacking: Epoch 479, Loss: 5.31535, Surrogate test score: 0.32247
Attacking: Epoch 480, Loss: 5.31433, Surrogate test score: 0.32247
Attacking: Epoch 481, Loss: 5.31329, Surrogate test score: 0.32247
Attacking: Epoch 482, Loss: 5.31229, Surrogate test score: 0.32247
Attacking: Epoch 483, Loss: 5.31128, Surrogate test score: 0.32247
Attacking: Epoch 484, Loss: 5.31029, Surrogate test score: 0.32247
Attacking: Epoch 485, Loss: 5.30929, Surrogate test score: 0.32247
Attacking: Epoch 486, Loss: 5.30828, Surrogate test score: 0.32247
Attacking: Epoch 487, Loss: 5.30728, Surrogate test score: 0.32247
Attacking: Epoch 488, Loss: 5.30630, Surrogate test score: 0.32247
Attacking: Epoch 489, Loss: 5.30529, Surrogate test score: 0.32247
Attacking: Epoch 490, Loss: 5.30430, Surrogate test score: 0.32247
Attacking: Epoch 491, Loss: 5.30331, Surrogate test score: 0.32247
Attacking: Epoch 492, Loss: 5.30235, Surrogate test score: 0.32247
Attacking: Epoch 493, Loss: 5.30136, Surrogate test score: 0.32247
Attacking: Epoch 494, Loss: 5.30039, Surrogate test score: 0.32247
Attacking: Epoch 495, Loss: 5.29942, Surrogate test score: 0.32247
Attacking: Epoch 496, Loss: 5.29846, Surrogate test score: 0.32247
Attacking: Epoch 497, Loss: 5.29751, Surrogate test score: 0.32247
Attacking: Epoch 498, Loss: 5.29657, Surrogate test score: 0.32247
Attacking: Epoch 499, Loss: 5.29560, Surrogate test score: 0.32247
Attacking: Sequential inject 10710/26775 nodes, target 8925/8925 nodes
Attacking: Epoch 0, Loss: 5.84822, Surrogate test score: 0.23485
Attacking: Epoch 1, Loss: 5.27550, Surrogate test score: 0.22308
Attacking: Epoch 2, Loss: 4.92129, Surrogate test score: 0.21445
Attacking: Epoch 3, Loss: 4.67835, Surrogate test score: 0.20583
Attacking: Epoch 4, Loss: 4.47913, Surrogate test score: 0.19563
Attacking: Epoch 5, Loss: 4.29777, Surrogate test score: 0.18846
Attacking: Epoch 6, Loss: 4.12959, Surrogate test score: 0.18106
Attacking: Epoch 7, Loss: 3.97508, Surrogate test score: 0.17401
Attacking: Epoch 8, Loss: 3.83130, Surrogate test score: 0.16796
Attacking: Epoch 9, Loss: 3.69804, Surrogate test score: 0.16168
Attacking: Epoch 10, Loss: 3.57619, Surrogate test score: 0.15720
Attacking: Epoch 11, Loss: 3.46400, Surrogate test score: 0.15350
Attacking: Epoch 12, Loss: 3.36033, Surrogate test score: 0.14835
Attacking: Epoch 13, Loss: 3.26463, Surrogate test score: 0.14499
Attacking: Epoch 14, Loss: 3.17725, Surrogate test score: 0.14196
Attacking: Epoch 15, Loss: 3.09801, Surrogate test score: 0.13950
Attacking: Epoch 16, Loss: 3.02652, Surrogate test score: 0.13770
Attacking: Epoch 17, Loss: 2.96127, Surrogate test score: 0.13613
Attacking: Epoch 18, Loss: 2.90315, Surrogate test score: 0.13367
Attacking: Epoch 19, Loss: 2.85268, Surrogate test score: 0.13277
Attacking: Epoch 20, Loss: 2.80810, Surrogate test score: 0.13188
Attacking: Epoch 21, Loss: 2.76803, Surrogate test score: 0.13109
Attacking: Epoch 22, Loss: 2.73175, Surrogate test score: 0.13020
Attacking: Epoch 23, Loss: 2.69869, Surrogate test score: 0.12986
Attacking: Epoch 24, Loss: 2.66904, Surrogate test score: 0.12885
Attacking: Epoch 25, Loss: 2.64270, Surrogate test score: 0.12852
Attacking: Epoch 26, Loss: 2.61894, Surrogate test score: 0.12818
Attacking: Epoch 27, Loss: 2.59791, Surrogate test score: 0.12807
Attacking: Epoch 28, Loss: 2.57978, Surrogate test score: 0.12784
Attacking: Epoch 29, Loss: 2.56409, Surrogate test score: 0.12773
Attacking: Epoch 30, Loss: 2.55002, Surrogate test score: 0.12773
Attacking: Epoch 31, Loss: 2.53731, Surrogate test score: 0.12773
Attacking: Epoch 32, Loss: 2.52521, Surrogate test score: 0.12751
Attacking: Epoch 33, Loss: 2.51350, Surrogate test score: 0.12739
Attacking: Epoch 34, Loss: 2.50249, Surrogate test score: 0.12728
Attacking: Epoch 35, Loss: 2.49225, Surrogate test score: 0.12717
Attacking: Epoch 36, Loss: 2.48251, Surrogate test score: 0.12717
Attacking: Epoch 37, Loss: 2.47333, Surrogate test score: 0.12695
Attacking: Epoch 38, Loss: 2.46471, Surrogate test score: 0.12695
Attacking: Epoch 39, Loss: 2.45671, Surrogate test score: 0.12683
Attacking: Epoch 40, Loss: 2.44917, Surrogate test score: 0.12672
Attacking: Epoch 41, Loss: 2.44210, Surrogate test score: 0.12661
Attacking: Epoch 42, Loss: 2.43544, Surrogate test score: 0.12650
Attacking: Epoch 43, Loss: 2.42901, Surrogate test score: 0.12639
Attacking: Epoch 44, Loss: 2.42278, Surrogate test score: 0.12639
Attacking: Epoch 45, Loss: 2.41658, Surrogate test score: 0.12639
Attacking: Epoch 46, Loss: 2.41038, Surrogate test score: 0.12627
Attacking: Epoch 47, Loss: 2.40433, Surrogate test score: 0.12616
Attacking: Epoch 48, Loss: 2.39868, Surrogate test score: 0.12616
Attacking: Epoch 49, Loss: 2.39357, Surrogate test score: 0.12616
Attacking: Epoch 50, Loss: 2.38860, Surrogate test score: 0.12616
Attacking: Epoch 51, Loss: 2.38392, Surrogate test score: 0.12616
Attacking: Epoch 52, Loss: 2.37971, Surrogate test score: 0.12616
Attacking: Epoch 53, Loss: 2.37520, Surrogate test score: 0.12616
Attacking: Epoch 54, Loss: 2.37044, Surrogate test score: 0.12616
Attacking: Epoch 55, Loss: 2.36578, Surrogate test score: 0.12594
Attacking: Epoch 56, Loss: 2.36130, Surrogate test score: 0.12594
Attacking: Epoch 57, Loss: 2.35693, Surrogate test score: 0.12583
Attacking: Epoch 58, Loss: 2.35281, Surrogate test score: 0.12583
Attacking: Epoch 59, Loss: 2.34906, Surrogate test score: 0.12571
Attacking: Epoch 60, Loss: 2.34549, Surrogate test score: 0.12560
Attacking: Epoch 61, Loss: 2.34207, Surrogate test score: 0.12560
Attacking: Epoch 62, Loss: 2.33855, Surrogate test score: 0.12560
Attacking: Epoch 63, Loss: 2.33506, Surrogate test score: 0.12549
