nohup: ignoring input
Namespace(attack_method='TDGIA', cuda=True, dataset='Flickr', debug=True, defense_mode='none', device_id=1, dis_weight=0.0, dropout=0.5, epochs=200, evaluate_mode='overall', hidden=64, homo_boost_thrd=0.5, homo_loss_weight=100.0, inner=1, lr=0.01, model='GCN', no_cuda=False, prune_thr=0.4, seed=10, selection_method='cluster_degree', target_class=0, target_loss_weight=1, test_model='GNNGuard', thrd=0.5, train_lr=0.02, trigger_prob=0.5, trigger_size=3, trojan_epochs=1000, vs_ratio=0.005, weight_decay=0.0005)
Data(x=[89250, 500], edge_index=[2, 899756], y=[89250], train_mask=[89250], val_mask=[89250], test_mask=[89250])
Length of training set: 17850
Training benign model Finished!
Benign CA: 0.3607
./selected_nodes/Flickr/Overall/seed10/nodes.txt
Training Surrogate Model...
=== training gcn model ===
Epoch 0, training loss: 1.9459304809570312
acc_val: 0.4119
Epoch 10, training loss: 1.6337672472000122
acc_val: 0.4119
Epoch 20, training loss: 1.6217806339263916
acc_val: 0.4119
Epoch 30, training loss: 1.6064249277114868
acc_val: 0.4119
Epoch 40, training loss: 1.5968043804168701
acc_val: 0.4119
Epoch 50, training loss: 1.5881990194320679
acc_val: 0.4118
Epoch 60, training loss: 1.5813703536987305
acc_val: 0.4129
Epoch 70, training loss: 1.5755387544631958
acc_val: 0.4139
Epoch 80, training loss: 1.5700219869613647
acc_val: 0.4160
Epoch 90, training loss: 1.5626842975616455
acc_val: 0.4193
Epoch 100, training loss: 1.555392861366272
acc_val: 0.4269
Epoch 110, training loss: 1.5447099208831787
acc_val: 0.4342
Epoch 120, training loss: 1.5389370918273926
acc_val: 0.4404
Epoch 130, training loss: 1.5334579944610596
acc_val: 0.4480
Epoch 140, training loss: 1.5311568975448608
acc_val: 0.4501
Epoch 150, training loss: 1.5291898250579834
acc_val: 0.4499
Epoch 160, training loss: 1.5288387537002563
acc_val: 0.4494
Epoch 170, training loss: 1.5283433198928833
acc_val: 0.4468
Epoch 180, training loss: 1.527739405632019
acc_val: 0.4499
Epoch 190, training loss: 1.5278747081756592
acc_val: 0.4533
=== picking the best model according to the performance on validation ===
Training Completed...
precent of left attach nodes: 1.000
target class rate on Vs: 0.0028
target class rate on Vs: 0.0672
accuracy on clean test nodes: 0.4590
torch.Size([899756])
torch.Size([89250, 500])
Attacking: Sequential inject 5355/26775 nodes, target 8925/8925 nodes
Attacking: Epoch 0, Loss: 17.56016, Surrogate test score: 0.69838
Attacking: Epoch 1, Loss: 16.73774, Surrogate test score: 0.65938
Attacking: Epoch 2, Loss: 15.92460, Surrogate test score: 0.62543
Attacking: Epoch 3, Loss: 15.14591, Surrogate test score: 0.59305
Attacking: Epoch 4, Loss: 14.41323, Surrogate test score: 0.56247
Attacking: Epoch 5, Loss: 13.72337, Surrogate test score: 0.53378
Attacking: Epoch 6, Loss: 13.07102, Surrogate test score: 0.50308
Attacking: Epoch 7, Loss: 12.44454, Surrogate test score: 0.47429
Attacking: Epoch 8, Loss: 11.83791, Surrogate test score: 0.44885
Attacking: Epoch 9, Loss: 11.25397, Surrogate test score: 0.42633
Attacking: Epoch 10, Loss: 10.70137, Surrogate test score: 0.40549
Attacking: Epoch 11, Loss: 10.19097, Surrogate test score: 0.38969
Attacking: Epoch 12, Loss: 9.73050, Surrogate test score: 0.37591
Attacking: Epoch 13, Loss: 9.32415, Surrogate test score: 0.36482
Attacking: Epoch 14, Loss: 8.97165, Surrogate test score: 0.35563
Attacking: Epoch 15, Loss: 8.66852, Surrogate test score: 0.34779
Attacking: Epoch 16, Loss: 8.41168, Surrogate test score: 0.34252
Attacking: Epoch 17, Loss: 8.19636, Surrogate test score: 0.33737
Attacking: Epoch 18, Loss: 8.01730, Surrogate test score: 0.33490
Attacking: Epoch 19, Loss: 7.86946, Surrogate test score: 0.33232
Attacking: Epoch 20, Loss: 7.74527, Surrogate test score: 0.32975
Attacking: Epoch 21, Loss: 7.64151, Surrogate test score: 0.32829
Attacking: Epoch 22, Loss: 7.55523, Surrogate test score: 0.32762
Attacking: Epoch 23, Loss: 7.48287, Surrogate test score: 0.32672
Attacking: Epoch 24, Loss: 7.42142, Surrogate test score: 0.32672
Attacking: Epoch 25, Loss: 7.36852, Surrogate test score: 0.32650
Attacking: Epoch 26, Loss: 7.32268, Surrogate test score: 0.32650
Attacking: Epoch 27, Loss: 7.28248, Surrogate test score: 0.32650
Attacking: Epoch 28, Loss: 7.24575, Surrogate test score: 0.32650
Attacking: Epoch 29, Loss: 7.21120, Surrogate test score: 0.32650
Attacking: Epoch 30, Loss: 7.17835, Surrogate test score: 0.32650
Attacking: Epoch 31, Loss: 7.14725, Surrogate test score: 0.32627
Attacking: Epoch 32, Loss: 7.11751, Surrogate test score: 0.32605
Attacking: Epoch 33, Loss: 7.08909, Surrogate test score: 0.32605
Attacking: Epoch 34, Loss: 7.06198, Surrogate test score: 0.32605
Attacking: Epoch 35, Loss: 7.03619, Surrogate test score: 0.32594
Attacking: Epoch 36, Loss: 7.01152, Surrogate test score: 0.32594
Attacking: Epoch 37, Loss: 6.98805, Surrogate test score: 0.32594
Attacking: Epoch 38, Loss: 6.96564, Surrogate test score: 0.32594
Attacking: Epoch 39, Loss: 6.94429, Surrogate test score: 0.32594
Attacking: Epoch 40, Loss: 6.92394, Surrogate test score: 0.32594
Attacking: Epoch 41, Loss: 6.90453, Surrogate test score: 0.32583
Attacking: Epoch 42, Loss: 6.88592, Surrogate test score: 0.32583
Attacking: Epoch 43, Loss: 6.86812, Surrogate test score: 0.32583
Attacking: Epoch 44, Loss: 6.85105, Surrogate test score: 0.32583
Attacking: Epoch 45, Loss: 6.83467, Surrogate test score: 0.32583
Attacking: Epoch 46, Loss: 6.81893, Surrogate test score: 0.32583
Attacking: Epoch 47, Loss: 6.80384, Surrogate test score: 0.32583
Attacking: Epoch 48, Loss: 6.78937, Surrogate test score: 0.32583
Attacking: Epoch 49, Loss: 6.77550, Surrogate test score: 0.32583
Attacking: Epoch 50, Loss: 6.76215, Surrogate test score: 0.32571
Attacking: Epoch 51, Loss: 6.74929, Surrogate test score: 0.32571
Attacking: Epoch 52, Loss: 6.73688, Surrogate test score: 0.32571
Attacking: Epoch 53, Loss: 6.72494, Surrogate test score: 0.32571
Attacking: Epoch 54, Loss: 6.71336, Surrogate test score: 0.32571
Attacking: Epoch 55, Loss: 6.70216, Surrogate test score: 0.32571
Attacking: Epoch 56, Loss: 6.69123, Surrogate test score: 0.32571
Attacking: Epoch 57, Loss: 6.68058, Surrogate test score: 0.32571
Attacking: Epoch 268, Loss: 5.68424, Surrogate test score: 0.32437
Attacking: Epoch 269, Loss: 5.68135, Surrogate test score: 0.32437
Attacking: Epoch 270, Loss: 5.67809, Surrogate test score: 0.32437
Attacking: Epoch 271, Loss: 5.67455, Surrogate test score: 0.32426
Attacking: Epoch 272, Loss: 5.67102, Surrogate test score: 0.32426
Attacking: Epoch 273, Loss: 5.66791, Surrogate test score: 0.32426
Attacking: Epoch 274, Loss: 5.66491, Surrogate test score: 0.32426
Attacking: Epoch 275, Loss: 5.66206, Surrogate test score: 0.32426
Attacking: Epoch 276, Loss: 5.65930, Surrogate test score: 0.32426
Attacking: Epoch 277, Loss: 5.65659, Surrogate test score: 0.32426
Attacking: Epoch 278, Loss: 5.65388, Surrogate test score: 0.32426
Attacking: Epoch 279, Loss: 5.65120, Surrogate test score: 0.32426
Attacking: Epoch 280, Loss: 5.64852, Surrogate test score: 0.32426
Attacking: Epoch 281, Loss: 5.64586, Surrogate test score: 0.32426
Attacking: Epoch 282, Loss: 5.64320, Surrogate test score: 0.32426
Attacking: Epoch 283, Loss: 5.64057, Surrogate test score: 0.32426
Attacking: Epoch 284, Loss: 5.63793, Surrogate test score: 0.32426
Attacking: Epoch 285, Loss: 5.63531, Surrogate test score: 0.32426
Attacking: Epoch 286, Loss: 5.63270, Surrogate test score: 0.32426
Attacking: Epoch 287, Loss: 5.63011, Surrogate test score: 0.32426
Attacking: Epoch 288, Loss: 5.62751, Surrogate test score: 0.32426
Attacking: Epoch 289, Loss: 5.62494, Surrogate test score: 0.32426
Attacking: Epoch 290, Loss: 5.62238, Surrogate test score: 0.32426
Attacking: Epoch 291, Loss: 5.61983, Surrogate test score: 0.32426
Attacking: Epoch 292, Loss: 5.61729, Surrogate test score: 0.32426
Attacking: Epoch 293, Loss: 5.61478, Surrogate test score: 0.32426
Attacking: Epoch 294, Loss: 5.61226, Surrogate test score: 0.32426
Attacking: Epoch 295, Loss: 5.60977, Surrogate test score: 0.32426
Attacking: Epoch 296, Loss: 5.60728, Surrogate test score: 0.32426
Attacking: Epoch 297, Loss: 5.60481, Surrogate test score: 0.32426
Attacking: Epoch 298, Loss: 5.60233, Surrogate test score: 0.32426
Attacking: Epoch 299, Loss: 5.59988, Surrogate test score: 0.32426
Attacking: Epoch 300, Loss: 5.59745, Surrogate test score: 0.32426
Attacking: Epoch 301, Loss: 5.59503, Surrogate test score: 0.32426
Attacking: Epoch 302, Loss: 5.59261, Surrogate test score: 0.32426
Attacking: Epoch 303, Loss: 5.59022, Surrogate test score: 0.32426
Attacking: Epoch 304, Loss: 5.58782, Surrogate test score: 0.32426
Attacking: Epoch 305, Loss: 5.58544, Surrogate test score: 0.32426
Attacking: Epoch 306, Loss: 5.58308, Surrogate test score: 0.32426
Attacking: Epoch 307, Loss: 5.58073, Surrogate test score: 0.32426
Attacking: Epoch 308, Loss: 5.57840, Surrogate test score: 0.32426
Attacking: Epoch 309, Loss: 5.57606, Surrogate test score: 0.32426
Attacking: Epoch 310, Loss: 5.57374, Surrogate test score: 0.32415
Attacking: Epoch 311, Loss: 5.57143, Surrogate test score: 0.32415
Attacking: Epoch 312, Loss: 5.56911, Surrogate test score: 0.32415
Attacking: Epoch 313, Loss: 5.56684, Surrogate test score: 0.32415
Attacking: Epoch 314, Loss: 5.56453, Surrogate test score: 0.32415
Attacking: Epoch 315, Loss: 5.56226, Surrogate test score: 0.32415
Attacking: Epoch 316, Loss: 5.55999, Surrogate test score: 0.32415
Attacking: Epoch 317, Loss: 5.55773, Surrogate test score: 0.32415
Attacking: Epoch 318, Loss: 5.55549, Surrogate test score: 0.32415
Attacking: Epoch 319, Loss: 5.55326, Surrogate test score: 0.32415
Attacking: Epoch 320, Loss: 5.55101, Surrogate test score: 0.32415
Attacking: Epoch 321, Loss: 5.54880, Surrogate test score: 0.32415
Attacking: Epoch 322, Loss: 5.54659, Surrogate test score: 0.32415
Attacking: Epoch 323, Loss: 5.54439, Surrogate test score: 0.32415
Attacking: Epoch 324, Loss: 5.54221, Surrogate test score: 0.32415
Attacking: Epoch 325, Loss: 5.54003, Surrogate test score: 0.32415
Attacking: Epoch 326, Loss: 5.53785, Surrogate test score: 0.32415
Attacking: Epoch 327, Loss: 5.53570, Surrogate test score: 0.32415
Attacking: Epoch 328, Loss: 5.53356, Surrogate test score: 0.32415
Attacking: Epoch 329, Loss: 5.53142, Surrogate test score: 0.32415
Attacking: Epoch 330, Loss: 5.52929, Surrogate test score: 0.32415
Attacking: Epoch 331, Loss: 5.52719, Surrogate test score: 0.32415
Attacking: Epoch 332, Loss: 5.52507, Surrogate test score: 0.32415
Attacking: Epoch 333, Loss: 5.52297, Surrogate test score: 0.32415
Attacking: Epoch 334, Loss: 5.52090, Surrogate test score: 0.32415
Attacking: Epoch 335, Loss: 5.51883, Surrogate test score: 0.32415
Attacking: Epoch 336, Loss: 5.51675, Surrogate test score: 0.32415
Attacking: Epoch 337, Loss: 5.51470, Surrogate test score: 0.32415
Attacking: Epoch 338, Loss: 5.51267, Surrogate test score: 0.32415
Attacking: Epoch 339, Loss: 5.51063, Surrogate test score: 0.32415
Attacking: Epoch 340, Loss: 5.50861, Surrogate test score: 0.32415
Attacking: Epoch 341, Loss: 5.50661, Surrogate test score: 0.32415
Attacking: Epoch 342, Loss: 5.50460, Surrogate test score: 0.32415
Attacking: Epoch 343, Loss: 5.50261, Surrogate test score: 0.32415
Attacking: Epoch 344, Loss: 5.50063, Surrogate test score: 0.32415
Attacking: Epoch 345, Loss: 5.49866, Surrogate test score: 0.32415
Attacking: Epoch 346, Loss: 5.49670, Surrogate test score: 0.32415
Attacking: Epoch 347, Loss: 5.49475, Surrogate test score: 0.32415
Attacking: Epoch 348, Loss: 5.49282, Surrogate test score: 0.32415
Attacking: Epoch 349, Loss: 5.49089, Surrogate test score: 0.32415
Attacking: Epoch 350, Loss: 5.48896, Surrogate test score: 0.32415
Attacking: Epoch 351, Loss: 5.48705, Surrogate test score: 0.32415
Attacking: Epoch 352, Loss: 5.48515, Surrogate test score: 0.32415
Attacking: Epoch 353, Loss: 5.48326, Surrogate test score: 0.32415
Attacking: Epoch 354, Loss: 5.48139, Surrogate test score: 0.32415
Attacking: Epoch 355, Loss: 5.47951, Surrogate test score: 0.32415
Attacking: Epoch 356, Loss: 5.47767, Surrogate test score: 0.32415
Attacking: Epoch 357, Loss: 5.47580, Surrogate test score: 0.32415
Attacking: Epoch 358, Loss: 5.47397, Surrogate test score: 0.32415
Attacking: Epoch 359, Loss: 5.47214, Surrogate test score: 0.32415
Attacking: Epoch 360, Loss: 5.47031, Surrogate test score: 0.32415
Attacking: Epoch 361, Loss: 5.46851, Surrogate test score: 0.32415
Attacking: Epoch 362, Loss: 5.46670, Surrogate test score: 0.32415
Attacking: Epoch 363, Loss: 5.46491, Surrogate test score: 0.32415
Attacking: Epoch 364, Loss: 5.46312, Surrogate test score: 0.32415
Attacking: Epoch 365, Loss: 5.46135, Surrogate test score: 0.32415
Attacking: Epoch 366, Loss: 5.45959, Surrogate test score: 0.32415
Attacking: Epoch 367, Loss: 5.45785, Surrogate test score: 0.32415
Attacking: Epoch 368, Loss: 5.45610, Surrogate test score: 0.32415
Attacking: Epoch 369, Loss: 5.45437, Surrogate test score: 0.32415
Attacking: Epoch 370, Loss: 5.45265, Surrogate test score: 0.32415
Attacking: Epoch 371, Loss: 5.45094, Surrogate test score: 0.32415
Attacking: Epoch 372, Loss: 5.44924, Surrogate test score: 0.32415
Attacking: Epoch 373, Loss: 5.44753, Surrogate test score: 0.32415
Attacking: Epoch 374, Loss: 5.44586, Surrogate test score: 0.32415
Attacking: Epoch 375, Loss: 5.44416, Surrogate test score: 0.32415
Attacking: Epoch 376, Loss: 5.44248, Surrogate test score: 0.32415
Attacking: Epoch 377, Loss: 5.44082, Surrogate test score: 0.32415
Attacking: Epoch 378, Loss: 5.43911, Surrogate test score: 0.32415
Attacking: Epoch 379, Loss: 5.43710, Surrogate test score: 0.32415
Attacking: Epoch 380, Loss: 5.43454, Surrogate test score: 0.32403
Attacking: Epoch 381, Loss: 5.43257, Surrogate test score: 0.32403
Attacking: Epoch 382, Loss: 5.43069, Surrogate test score: 0.32403
Attacking: Epoch 383, Loss: 5.42885, Surrogate test score: 0.32403
Attacking: Epoch 384, Loss: 5.42707, Surrogate test score: 0.32403
Attacking: Epoch 385, Loss: 5.42534, Surrogate test score: 0.32403
Attacking: Epoch 386, Loss: 5.42371, Surrogate test score: 0.32403
Attacking: Epoch 387, Loss: 5.42212, Surrogate test score: 0.32403
Attacking: Epoch 388, Loss: 5.42056, Surrogate test score: 0.32403
Attacking: Epoch 389, Loss: 5.41901, Surrogate test score: 0.32403
Attacking: Epoch 390, Loss: 5.41745, Surrogate test score: 0.32403
Attacking: Epoch 391, Loss: 5.41590, Surrogate test score: 0.32403
Attacking: Epoch 392, Loss: 5.41436, Surrogate test score: 0.32403
Attacking: Epoch 393, Loss: 5.41284, Surrogate test score: 0.32403
Attacking: Epoch 394, Loss: 5.41133, Surrogate test score: 0.32403
Attacking: Epoch 395, Loss: 5.40981, Surrogate test score: 0.32403
Attacking: Epoch 396, Loss: 5.40830, Surrogate test score: 0.32403
Attacking: Epoch 397, Loss: 5.40680, Surrogate test score: 0.32403
Attacking: Epoch 398, Loss: 5.40531, Surrogate test score: 0.32403
Attacking: Epoch 399, Loss: 5.40383, Surrogate test score: 0.32403
Attacking: Epoch 400, Loss: 5.40235, Surrogate test score: 0.32403
Attacking: Epoch 401, Loss: 5.40088, Surrogate test score: 0.32403
Attacking: Epoch 402, Loss: 5.39942, Surrogate test score: 0.32403
Attacking: Epoch 403, Loss: 5.39795, Surrogate test score: 0.32403
Attacking: Epoch 404, Loss: 5.39651, Surrogate test score: 0.32403
Attacking: Epoch 405, Loss: 5.39508, Surrogate test score: 0.32403
Attacking: Epoch 406, Loss: 5.39362, Surrogate test score: 0.32403
Attacking: Epoch 407, Loss: 5.39222, Surrogate test score: 0.32403
Attacking: Epoch 408, Loss: 5.39079, Surrogate test score: 0.32403
Attacking: Epoch 409, Loss: 5.38938, Surrogate test score: 0.32403
Attacking: Epoch 410, Loss: 5.38798, Surrogate test score: 0.32403
Attacking: Epoch 411, Loss: 5.38659, Surrogate test score: 0.32403
Attacking: Epoch 412, Loss: 5.38521, Surrogate test score: 0.32403
Attacking: Epoch 413, Loss: 5.38382, Surrogate test score: 0.32403
Attacking: Epoch 414, Loss: 5.38247, Surrogate test score: 0.32403
Attacking: Epoch 415, Loss: 5.38110, Surrogate test score: 0.32403
Attacking: Epoch 416, Loss: 5.37975, Surrogate test score: 0.32403
Attacking: Epoch 417, Loss: 5.37840, Surrogate test score: 0.32403
Attacking: Epoch 418, Loss: 5.37706, Surrogate test score: 0.32403
Attacking: Epoch 419, Loss: 5.37573, Surrogate test score: 0.32403
Attacking: Epoch 420, Loss: 5.37439, Surrogate test score: 0.32403
Attacking: Epoch 421, Loss: 5.37308, Surrogate test score: 0.32403
Attacking: Epoch 422, Loss: 5.37177, Surrogate test score: 0.32403
Attacking: Epoch 423, Loss: 5.37045, Surrogate test score: 0.32403
Attacking: Epoch 424, Loss: 5.36914, Surrogate test score: 0.32403
Attacking: Epoch 425, Loss: 5.36783, Surrogate test score: 0.32403
Attacking: Epoch 426, Loss: 5.36653, Surrogate test score: 0.32403
Attacking: Epoch 427, Loss: 5.36526, Surrogate test score: 0.32403
Attacking: Epoch 428, Loss: 5.36396, Surrogate test score: 0.32403
Attacking: Epoch 429, Loss: 5.36268, Surrogate test score: 0.32403
Attacking: Epoch 430, Loss: 5.36141, Surrogate test score: 0.32403
Attacking: Epoch 431, Loss: 5.36015, Surrogate test score: 0.32403
Attacking: Epoch 432, Loss: 5.35890, Surrogate test score: 0.32403
Attacking: Epoch 433, Loss: 5.35766, Surrogate test score: 0.32403
Attacking: Epoch 434, Loss: 5.35640, Surrogate test score: 0.32403
Attacking: Epoch 435, Loss: 5.35517, Surrogate test score: 0.32403
Attacking: Epoch 436, Loss: 5.35394, Surrogate test score: 0.32403
Attacking: Epoch 437, Loss: 5.35273, Surrogate test score: 0.32403
Attacking: Epoch 438, Loss: 5.35150, Surrogate test score: 0.32403
Attacking: Epoch 439, Loss: 5.35029, Surrogate test score: 0.32403
Attacking: Epoch 440, Loss: 5.34908, Surrogate test score: 0.32403
Attacking: Epoch 441, Loss: 5.34788, Surrogate test score: 0.32403
Attacking: Epoch 442, Loss: 5.34668, Surrogate test score: 0.32403
Attacking: Epoch 443, Loss: 5.34549, Surrogate test score: 0.32403
Attacking: Epoch 444, Loss: 5.34430, Surrogate test score: 0.32403
Attacking: Epoch 445, Loss: 5.34314, Surrogate test score: 0.32403
Attacking: Epoch 446, Loss: 5.34196, Surrogate test score: 0.32403
Attacking: Epoch 447, Loss: 5.34079, Surrogate test score: 0.32403
Attacking: Epoch 448, Loss: 5.33963, Surrogate test score: 0.32403
Attacking: Epoch 449, Loss: 5.33848, Surrogate test score: 0.32403
Attacking: Epoch 450, Loss: 5.33733, Surrogate test score: 0.32403
Attacking: Epoch 451, Loss: 5.33620, Surrogate test score: 0.32403
Attacking: Epoch 452, Loss: 5.33504, Surrogate test score: 0.32403
Attacking: Epoch 453, Loss: 5.33392, Surrogate test score: 0.32403
Attacking: Epoch 454, Loss: 5.33278, Surrogate test score: 0.32403
Attacking: Epoch 455, Loss: 5.33166, Surrogate test score: 0.32403
Attacking: Epoch 456, Loss: 5.33053, Surrogate test score: 0.32403
Attacking: Epoch 457, Loss: 5.32942, Surrogate test score: 0.32403
Attacking: Epoch 458, Loss: 5.32831, Surrogate test score: 0.32403
Attacking: Epoch 459, Loss: 5.32719, Surrogate test score: 0.32403
Attacking: Epoch 460, Loss: 5.32609, Surrogate test score: 0.32403
Attacking: Epoch 461, Loss: 5.32499, Surrogate test score: 0.32403
Attacking: Epoch 462, Loss: 5.32388, Surrogate test score: 0.32403
Attacking: Epoch 463, Loss: 5.32281, Surrogate test score: 0.32403
Attacking: Epoch 464, Loss: 5.32172, Surrogate test score: 0.32403
Attacking: Epoch 465, Loss: 5.32064, Surrogate test score: 0.32403
Attacking: Epoch 466, Loss: 5.31954, Surrogate test score: 0.32403
Attacking: Epoch 467, Loss: 5.31848, Surrogate test score: 0.32403
Attacking: Epoch 468, Loss: 5.31741, Surrogate test score: 0.32403
Attacking: Epoch 469, Loss: 5.31635, Surrogate test score: 0.32403
Attacking: Epoch 470, Loss: 5.31529, Surrogate test score: 0.32403
Attacking: Epoch 471, Loss: 5.31423, Surrogate test score: 0.32403
Attacking: Epoch 472, Loss: 5.31318, Surrogate test score: 0.32403
Attacking: Epoch 473, Loss: 5.31213, Surrogate test score: 0.32403
Attacking: Epoch 474, Loss: 5.31108, Surrogate test score: 0.32403
Attacking: Epoch 475, Loss: 5.31005, Surrogate test score: 0.32403
Attacking: Epoch 476, Loss: 5.30901, Surrogate test score: 0.32403
Attacking: Epoch 477, Loss: 5.30799, Surrogate test score: 0.32403
Attacking: Epoch 478, Loss: 5.30696, Surrogate test score: 0.32403
Attacking: Epoch 479, Loss: 5.30593, Surrogate test score: 0.32403
Attacking: Epoch 480, Loss: 5.30492, Surrogate test score: 0.32403
Attacking: Epoch 481, Loss: 5.30390, Surrogate test score: 0.32403
Attacking: Epoch 482, Loss: 5.30288, Surrogate test score: 0.32403
Attacking: Epoch 483, Loss: 5.30189, Surrogate test score: 0.32403
Attacking: Epoch 484, Loss: 5.30088, Surrogate test score: 0.32403
Attacking: Epoch 485, Loss: 5.29991, Surrogate test score: 0.32403
Attacking: Epoch 486, Loss: 5.29892, Surrogate test score: 0.32403
Attacking: Epoch 487, Loss: 5.29795, Surrogate test score: 0.32403
Attacking: Epoch 488, Loss: 5.29696, Surrogate test score: 0.32403
Attacking: Epoch 489, Loss: 5.29597, Surrogate test score: 0.32403
Attacking: Epoch 490, Loss: 5.29502, Surrogate test score: 0.32403
Attacking: Epoch 491, Loss: 5.29404, Surrogate test score: 0.32403
Attacking: Epoch 492, Loss: 5.29307, Surrogate test score: 0.32403
Attacking: Epoch 493, Loss: 5.29212, Surrogate test score: 0.32403
Attacking: Epoch 494, Loss: 5.29115, Surrogate test score: 0.32403
Attacking: Epoch 495, Loss: 5.29019, Surrogate test score: 0.32403
Attacking: Epoch 496, Loss: 5.28925, Surrogate test score: 0.32403
Attacking: Epoch 497, Loss: 5.28830, Surrogate test score: 0.32403
Attacking: Epoch 498, Loss: 5.28736, Surrogate test score: 0.32403
Attacking: Epoch 499, Loss: 5.28643, Surrogate test score: 0.32403
Attacking: Sequential inject 10710/26775 nodes, target 8925/8925 nodes
Attacking: Epoch 0, Loss: 5.83065, Surrogate test score: 0.23317
Attacking: Epoch 1, Loss: 5.26445, Surrogate test score: 0.22230
Attacking: Epoch 2, Loss: 4.91238, Surrogate test score: 0.21188
Attacking: Epoch 3, Loss: 4.66787, Surrogate test score: 0.20235
Attacking: Epoch 4, Loss: 4.46418, Surrogate test score: 0.19294
Attacking: Epoch 5, Loss: 4.27754, Surrogate test score: 0.18241
Attacking: Epoch 6, Loss: 4.10329, Surrogate test score: 0.17445
Attacking: Epoch 7, Loss: 3.93865, Surrogate test score: 0.16695
Attacking: Epoch 8, Loss: 3.78128, Surrogate test score: 0.15922
Attacking: Epoch 9, Loss: 3.63256, Surrogate test score: 0.15384
Attacking: Epoch 10, Loss: 3.49265, Surrogate test score: 0.14846
Attacking: Epoch 11, Loss: 3.36466, Surrogate test score: 0.14476
Attacking: Epoch 12, Loss: 3.25114, Surrogate test score: 0.14207
Attacking: Epoch 13, Loss: 3.15205, Surrogate test score: 0.13882
Attacking: Epoch 14, Loss: 3.06593, Surrogate test score: 0.13703
Attacking: Epoch 15, Loss: 2.99133, Surrogate test score: 0.13401
Attacking: Epoch 16, Loss: 2.92669, Surrogate test score: 0.13266
Attacking: Epoch 17, Loss: 2.87115, Surrogate test score: 0.13188
Attacking: Epoch 18, Loss: 2.82417, Surrogate test score: 0.13098
Attacking: Epoch 19, Loss: 2.78324, Surrogate test score: 0.13042
Attacking: Epoch 20, Loss: 2.74793, Surrogate test score: 0.12986
Attacking: Epoch 21, Loss: 2.71801, Surrogate test score: 0.12952
Attacking: Epoch 22, Loss: 2.69266, Surrogate test score: 0.12919
Attacking: Epoch 23, Loss: 2.67120, Surrogate test score: 0.12885
Attacking: Epoch 24, Loss: 2.65195, Surrogate test score: 0.12874
Attacking: Epoch 25, Loss: 2.63447, Surrogate test score: 0.12863
Attacking: Epoch 26, Loss: 2.61856, Surrogate test score: 0.12863
Attacking: Epoch 27, Loss: 2.60397, Surrogate test score: 0.12863
Attacking: Epoch 28, Loss: 2.59029, Surrogate test score: 0.12863
Attacking: Epoch 29, Loss: 2.57735, Surrogate test score: 0.12852
Attacking: Epoch 30, Loss: 2.56509, Surrogate test score: 0.12852
Attacking: Epoch 31, Loss: 2.55315, Surrogate test score: 0.12829
Attacking: Epoch 32, Loss: 2.54169, Surrogate test score: 0.12796
Attacking: Epoch 33, Loss: 2.53089, Surrogate test score: 0.12784
Attacking: Epoch 34, Loss: 2.52080, Surrogate test score: 0.12773
Attacking: Epoch 35, Loss: 2.51122, Surrogate test score: 0.12773
Attacking: Epoch 36, Loss: 2.50210, Surrogate test score: 0.12773
Attacking: Epoch 37, Loss: 2.49352, Surrogate test score: 0.12773
Attacking: Epoch 38, Loss: 2.48537, Surrogate test score: 0.12762
Attacking: Epoch 39, Loss: 2.47762, Surrogate test score: 0.12762
Attacking: Epoch 40, Loss: 2.47024, Surrogate test score: 0.12751
Attacking: Epoch 41, Loss: 2.46329, Surrogate test score: 0.12751
Attacking: Epoch 42, Loss: 2.45671, Surrogate test score: 0.12751
Attacking: Epoch 43, Loss: 2.45031, Surrogate test score: 0.12751
Attacking: Epoch 44, Loss: 2.44416, Surrogate test score: 0.12751
Attacking: Epoch 45, Loss: 2.43841, Surrogate test score: 0.12751
Attacking: Epoch 46, Loss: 2.43293, Surrogate test score: 0.12751
Attacking: Epoch 47, Loss: 2.42762, Surrogate test score: 0.12751
Attacking: Epoch 48, Loss: 2.42247, Surrogate test score: 0.12739
Attacking: Epoch 49, Loss: 2.41751, Surrogate test score: 0.12739
Attacking: Epoch 50, Loss: 2.41274, Surrogate test score: 0.12739
Attacking: Epoch 51, Loss: 2.40817, Surrogate test score: 0.12739
Attacking: Epoch 52, Loss: 2.40374, Surrogate test score: 0.12739
Attacking: Epoch 53, Loss: 2.39948, Surrogate test score: 0.12739
Attacking: Epoch 54, Loss: 2.39535, Surrogate test score: 0.12739
Attacking: Epoch 55, Loss: 2.39130, Surrogate test score: 0.12739
Attacking: Epoch 56, Loss: 2.38763, Surrogate test score: 0.12739
Attacking: Epoch 57, Loss: 2.38386, Surrogate test score: 0.12728
Attacking: Epoch 58, Loss: 2.38008, Surrogate test score: 0.12728
Attacking: Epoch 59, Loss: 2.37649, Surrogate test score: 0.12728
Attacking: Epoch 60, Loss: 2.37309, Surrogate test score: 0.12728
Attacking: Epoch 61, Loss: 2.36972, Surrogate test score: 0.12728
Attacking: Epoch 62, Loss: 2.36638, Surrogate test score: 0.12728
Attacking: Epoch 63, Loss: 2.36312, Surrogate test score: 0.12717
